CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031102943943001EY0F;25/08/2025;7;0,301;0;;R
ES0031102943943001EY0F;25/08/2025;8;0,303;0;;R
ES0031102943943001EY0F;25/08/2025;9;0,438;0;;R
ES0031102943943001EY0F;25/08/2025;10;0,098;0;;R
ES0031102943943001EY0F;25/08/2025;11;0;0,622;;R
ES0031102943943001EY0F;25/08/2025;12;0;0,405;;R
ES0031102943943001EY0F;25/08/2025;13;0;1,695;;R
ES0031102943943001EY0F;25/08/2025;14;0;1,917;;R
ES0031102943943001EY0F;25/08/2025;15;0;1,218;;R
ES0031102943943001EY0F;25/08/2025;16;0;1,414;;R
ES0031102943943001EY0F;25/08/2025;17;0;1,202;;R
ES0031102943943001EY0F;25/08/2025;18;0;0,451;;R
ES0031102943943001EY0F;25/08/2025;19;0;0,118;;R
ES0031102943943001EY0F;25/08/2025;20;0,175;0;;R
ES0031102943943001EY0F;25/08/2025;21;0,451;0;;R
ES0031102943943001EY0F;25/08/2025;22;0,282;0;;R
ES0031102943943001EY0F;25/08/2025;23;0,488;0;;R
ES0031102943943001EY0F;25/08/2025;24;0,596;0;;R
ES0031102943943001EY0F;26/08/2025;1;0,631;0;;R
ES0031102943943001EY0F;26/08/2025;2;0,398;0;;R
ES0031102943943001EY0F;26/08/2025;3;0,322;0;;R
ES0031102943943001EY0F;26/08/2025;4;0,287;0;;R
ES0031102943943001EY0F;26/08/2025;5;0,336;0;;R
ES0031102943943001EY0F;26/08/2025;6;0,272;0;;R
ES0031102943943001EY0F;26/08/2025;7;0,317;0;;R
ES0031102943943001EY0F;26/08/2025;8;0,434;0;;R
ES0031102943943001EY0F;26/08/2025;9;0,344;0;;R
ES0031102943943001EY0F;26/08/2025;10;0,052;0;;R
ES0031102943943001EY0F;26/08/2025;11;0;0,178;;R
ES0031102943943001EY0F;26/08/2025;12;0;0,709;;R
ES0031102943943001EY0F;26/08/2025;13;0;1,353;;R
ES0031102943943001EY0F;26/08/2025;14;0;1,608;;R
ES0031102943943001EY0F;26/08/2025;15;0;0,815;;R
ES0031102943943001EY0F;26/08/2025;16;0;0,518;;R
ES0031102943943001EY0F;26/08/2025;17;0;0,424;;R
ES0031102943943001EY0F;26/08/2025;18;0;0,079;;R
ES0031102943943001EY0F;26/08/2025;19;0,425;0;;R
ES0031102943943001EY0F;26/08/2025;20;0,273;0;;R
ES0031102943943001EY0F;26/08/2025;21;0,536;0;;R
ES0031102943943001EY0F;26/08/2025;22;0,775;0;;R
ES0031102943943001EY0F;26/08/2025;23;0,483;0;;R
ES0031102943943001EY0F;26/08/2025;24;0,608;0;;R
ES0031102943943001EY0F;27/08/2025;1;0,366;0;;R
ES0031102943943001EY0F;27/08/2025;2;0,879;0;;R
ES0031102943943001EY0F;27/08/2025;3;0,656;0;;R
ES0031102943943001EY0F;27/08/2025;4;0,266;0;;R
ES0031102943943001EY0F;27/08/2025;5;0,247;0;;R
ES0031102943943001EY0F;27/08/2025;6;0,265;0;;R
ES0031102943943001EY0F;27/08/2025;7;0,213;0;;R
ES0031102943943001EY0F;27/08/2025;8;0,356;0;;R
ES0031102943943001EY0F;27/08/2025;9;0,268;0;;R
ES0031102943943001EY0F;27/08/2025;10;0;0,172;;R
ES0031102943943001EY0F;27/08/2025;11;0;0,769;;R
ES0031102943943001EY0F;27/08/2025;12;0;1,333;;R
ES0031102943943001EY0F;27/08/2025;13;0;1,55;;R
ES0031102943943001EY0F;27/08/2025;14;0;1,742;;R
ES0031102943943001EY0F;27/08/2025;15;0;1,277;;R
ES0031102943943001EY0F;27/08/2025;16;0;1,576;;R
ES0031102943943001EY0F;27/08/2025;17;0;1,503;;R
ES0031102943943001EY0F;27/08/2025;18;0;1,029;;R
ES0031102943943001EY0F;27/08/2025;19;0;0,275;;R
ES0031102943943001EY0F;27/08/2025;20;0,247;0;;R
ES0031102943943001EY0F;27/08/2025;21;0,459;0;;R
ES0031102943943001EY0F;27/08/2025;22;0,393;0;;R
ES0031102943943001EY0F;27/08/2025;23;1,314;0;;R
ES0031102943943001EY0F;27/08/2025;24;0,967;0;;R
ES0031102943943001EY0F;28/08/2025;1;0,951;0;;R
ES0031102943943001EY0F;28/08/2025;2;1,189;0;;R
ES0031102943943001EY0F;28/08/2025;3;0,878;0;;R
ES0031102943943001EY0F;28/08/2025;4;0,511;0;;R
ES0031102943943001EY0F;28/08/2025;5;0,476;0;;R
ES0031102943943001EY0F;28/08/2025;6;0,457;0;;R
ES0031102943943001EY0F;28/08/2025;7;0,486;0;;R
ES0031102943943001EY0F;28/08/2025;8;0,48;0;;R
ES0031102943943001EY0F;28/08/2025;9;0,456;0;;R
ES0031102943943001EY0F;28/08/2025;10;0;0,342;;R
ES0031102943943001EY0F;28/08/2025;11;0;0,695;;R
ES0031102943943001EY0F;28/08/2025;12;0;1,019;;R
ES0031102943943001EY0F;28/08/2025;13;0;1,817;;R
ES0031102943943001EY0F;28/08/2025;14;0;1,987;;R
ES0031102943943001EY0F;28/08/2025;15;0;1,625;;R
ES0031102943943001EY0F;28/08/2025;16;0;1,261;;R
ES0031102943943001EY0F;28/08/2025;17;0;1,009;;R
ES0031102943943001EY0F;28/08/2025;18;0;0,456;;R
ES0031102943943001EY0F;28/08/2025;19;0;0,07;;R
ES0031102943943001EY0F;28/08/2025;20;0,857;0;;R
ES0031102943943001EY0F;28/08/2025;21;0,284;0;;R
ES0031102943943001EY0F;28/08/2025;22;0,343;0;;R
ES0031102943943001EY0F;28/08/2025;23;0,351;0;;R
ES0031102943943001EY0F;28/08/2025;24;0,41;0;;R
ES0031102943943001EY0F;29/08/2025;1;0,478;0;;R
ES0031102943943001EY0F;29/08/2025;2;0,295;0;;R
ES0031102943943001EY0F;29/08/2025;3;0,207;0;;R
ES0031102943943001EY0F;29/08/2025;4;0,255;0;;R
ES0031102943943001EY0F;29/08/2025;5;0,193;0;;R
ES0031102943943001EY0F;29/08/2025;6;0,236;0;;R
ES0031102943943001EY0F;29/08/2025;7;0,203;0;;R
ES0031102943943001EY0F;29/08/2025;8;0,228;0;;R
ES0031102943943001EY0F;29/08/2025;9;0,228;0;;R
ES0031102943943001EY0F;29/08/2025;10;0;0,432;;R
ES0031102943943001EY0F;29/08/2025;11;0;0,941;;R
ES0031102943943001EY0F;29/08/2025;12;0;0,921;;R
ES0031102943943001EY0F;29/08/2025;13;0;0,922;;R
ES0031102943943001EY0F;29/08/2025;14;0;2,016;;R
ES0031102943943001EY0F;29/08/2025;15;0;1,293;;R
ES0031102943943001EY0F;29/08/2025;16;0;1,783;;R
ES0031102943943001EY0F;29/08/2025;17;0;1,624;;R
ES0031102943943001EY0F;29/08/2025;18;0;1,145;;R
ES0031102943943001EY0F;29/08/2025;19;0;0,433;;R
ES0031102943943001EY0F;29/08/2025;20;0,274;0;;R
ES0031102943943001EY0F;29/08/2025;21;0,565;0;;R
ES0031102943943001EY0F;29/08/2025;22;0,457;0;;R
ES0031102943943001EY0F;29/08/2025;23;0,361;0;;R
ES0031102943943001EY0F;29/08/2025;24;0,606;0;;R
ES0031102943943001EY0F;30/08/2025;1;0,418;0;;R
ES0031102943943001EY0F;30/08/2025;2;0,213;0;;R
ES0031102943943001EY0F;30/08/2025;3;0,239;0;;R
ES0031102943943001EY0F;30/08/2025;4;0,199;0;;R
ES0031102943943001EY0F;30/08/2025;5;0,224;0;;R
ES0031102943943001EY0F;30/08/2025;6;0,221;0;;R
ES0031102943943001EY0F;30/08/2025;7;0,205;0;;R
ES0031102943943001EY0F;30/08/2025;8;0,229;0;;R
ES0031102943943001EY0F;30/08/2025;9;0,166;0;;R
ES0031102943943001EY0F;30/08/2025;10;0;0,363;;R
ES0031102943943001EY0F;30/08/2025;11;0;0,967;;R
ES0031102943943001EY0F;30/08/2025;12;0;1,454;;R
ES0031102943943001EY0F;30/08/2025;13;0;1,759;;R
ES0031102943943001EY0F;30/08/2025;14;0;2,011;;R
ES0031102943943001EY0F;30/08/2025;15;0;1,653;;R
ES0031102943943001EY0F;30/08/2025;16;0;1,878;;R
ES0031102943943001EY0F;30/08/2025;17;0;1,604;;R
ES0031102943943001EY0F;30/08/2025;18;0;0,959;;R
ES0031102943943001EY0F;30/08/2025;19;0,056;0;;R
ES0031102943943001EY0F;30/08/2025;20;0,594;0;;R
ES0031102943943001EY0F;30/08/2025;21;0,39;0;;R
ES0031102943943001EY0F;30/08/2025;22;0,371;0;;R
ES0031102943943001EY0F;30/08/2025;23;0,335;0;;R
ES0031102943943001EY0F;30/08/2025;24;0,326;0;;R
ES0031102943943001EY0F;31/08/2025;1;0,304;0;;R
ES0031102943943001EY0F;31/08/2025;2;0,29;0;;R
ES0031102943943001EY0F;31/08/2025;3;0,246;0;;R
ES0031102943943001EY0F;31/08/2025;4;0,248;0;;R
ES0031102943943001EY0F;31/08/2025;5;0,275;0;;R
ES0031102943943001EY0F;31/08/2025;6;0,238;0;;R
ES0031102943943001EY0F;31/08/2025;7;0,262;0;;R
ES0031102943943001EY0F;31/08/2025;8;0,25;0;;R
ES0031102943943001EY0F;31/08/2025;9;0,231;0;;R
ES0031102943943001EY0F;31/08/2025;10;0;0,315;;R
ES0031102943943001EY0F;31/08/2025;11;0;1,05;;R
ES0031102943943001EY0F;31/08/2025;12;0;1,498;;R
ES0031102943943001EY0F;31/08/2025;13;0;1,807;;R
ES0031102943943001EY0F;31/08/2025;14;0;2,071;;R
ES0031102943943001EY0F;31/08/2025;15;0;1,396;;R
ES0031102943943001EY0F;31/08/2025;16;0;1,774;;R
ES0031102943943001EY0F;31/08/2025;17;0;1,554;;R
ES0031102943943001EY0F;31/08/2025;18;0;1,14;;R
ES0031102943943001EY0F;31/08/2025;19;0;0,366;;R
ES0031102943943001EY0F;31/08/2025;20;0,201;0;;R
ES0031102943943001EY0F;31/08/2025;21;0,375;0;;R
ES0031102943943001EY0F;31/08/2025;22;0,352;0;;R
ES0031102943943001EY0F;31/08/2025;23;0,467;0;;R
ES0031102943943001EY0F;31/08/2025;24;0,604;0;;R
ES0031102943943001EY0F;01/09/2025;1;0,502;0;;R
ES0031102943943001EY0F;01/09/2025;2;0,295;0;;R
ES0031102943943001EY0F;01/09/2025;3;0,31;0;;R
ES0031102943943001EY0F;01/09/2025;4;0,264;0;;R
ES0031102943943001EY0F;01/09/2025;5;0,302;0;;R
ES0031102943943001EY0F;01/09/2025;6;0,26;0;;R
ES0031102943943001EY0F;01/09/2025;7;0,299;0;;R
ES0031102943943001EY0F;01/09/2025;8;0,259;0;;R
ES0031102943943001EY0F;01/09/2025;9;0,364;0;;R
ES0031102943943001EY0F;01/09/2025;10;0;0,352;;R
ES0031102943943001EY0F;01/09/2025;11;0;1,102;;R
ES0031102943943001EY0F;01/09/2025;12;0;1,034;;R
ES0031102943943001EY0F;01/09/2025;13;0;1,535;;R
ES0031102943943001EY0F;01/09/2025;14;0;1,824;;R
ES0031102943943001EY0F;01/09/2025;15;0;0,536;;R
ES0031102943943001EY0F;01/09/2025;16;0;1,188;;R
ES0031102943943001EY0F;01/09/2025;17;0;0,992;;R
ES0031102943943001EY0F;01/09/2025;18;0;0,515;;R
ES0031102943943001EY0F;01/09/2025;19;0;0,148;;R
ES0031102943943001EY0F;01/09/2025;20;0,302;0;;R
ES0031102943943001EY0F;01/09/2025;21;0,426;0;;R
ES0031102943943001EY0F;01/09/2025;22;0,211;0;;R
ES0031102943943001EY0F;01/09/2025;23;0,384;0;;R
ES0031102943943001EY0F;01/09/2025;24;0,395;0;;R
ES0031102943943001EY0F;02/09/2025;1;0,482;0;;R
ES0031102943943001EY0F;02/09/2025;2;0,258;0;;R
ES0031102943943001EY0F;02/09/2025;3;0,21;0;;R
ES0031102943943001EY0F;02/09/2025;4;0,205;0;;R
ES0031102943943001EY0F;02/09/2025;5;0,231;0;;R
ES0031102943943001EY0F;02/09/2025;6;0,187;0;;R
ES0031102943943001EY0F;02/09/2025;7;0,21;0;;R
ES0031102943943001EY0F;02/09/2025;8;0,209;0;;R
ES0031102943943001EY0F;02/09/2025;9;0,314;0;;R
ES0031102943943001EY0F;02/09/2025;10;0;0,307;;R
ES0031102943943001EY0F;02/09/2025;11;0;0,801;;R
ES0031102943943001EY0F;02/09/2025;12;0;1,637;;R
ES0031102943943001EY0F;02/09/2025;13;0;2,071;;R
ES0031102943943001EY0F;02/09/2025;14;0;2,208;;R
ES0031102943943001EY0F;02/09/2025;15;0;1,484;;R
ES0031102943943001EY0F;02/09/2025;16;0;1,588;;R
ES0031102943943001EY0F;02/09/2025;17;0;1,31;;R
ES0031102943943001EY0F;02/09/2025;18;0;0,769;;R
ES0031102943943001EY0F;02/09/2025;19;0;0,374;;R
ES0031102943943001EY0F;02/09/2025;20;0,182;0;;R
ES0031102943943001EY0F;02/09/2025;21;0,445;0;;R
ES0031102943943001EY0F;02/09/2025;22;0,628;0;;R
ES0031102943943001EY0F;02/09/2025;23;0,401;0;;R
ES0031102943943001EY0F;02/09/2025;24;0,435;0;;R
ES0031102943943001EY0F;03/09/2025;1;0,472;0;;R
ES0031102943943001EY0F;03/09/2025;2;0,24;0;;R
ES0031102943943001EY0F;03/09/2025;3;0,228;0;;R
ES0031102943943001EY0F;03/09/2025;4;0,246;0;;R
ES0031102943943001EY0F;03/09/2025;5;0,213;0;;R
ES0031102943943001EY0F;03/09/2025;6;0,24;0;;R
ES0031102943943001EY0F;03/09/2025;7;0,223;0;;R
ES0031102943943001EY0F;03/09/2025;8;0,229;0;;R
ES0031102943943001EY0F;03/09/2025;9;0,255;0;;R
ES0031102943943001EY0F;03/09/2025;10;0;0,423;;R
ES0031102943943001EY0F;03/09/2025;11;0;1;;R
ES0031102943943001EY0F;03/09/2025;12;0;1,72;;R
ES0031102943943001EY0F;03/09/2025;13;0;2,033;;R
ES0031102943943001EY0F;03/09/2025;14;0;2,149;;R
ES0031102943943001EY0F;03/09/2025;15;0;1,379;;R
ES0031102943943001EY0F;03/09/2025;16;0;1,92;;R
ES0031102943943001EY0F;03/09/2025;17;0;1,615;;R
ES0031102943943001EY0F;03/09/2025;18;0;1,192;;R
ES0031102943943001EY0F;03/09/2025;19;0;0,324;;R
ES0031102943943001EY0F;03/09/2025;20;0,286;0;;R
ES0031102943943001EY0F;03/09/2025;21;0,428;0;;R
ES0031102943943001EY0F;03/09/2025;22;0,301;0;;R
ES0031102943943001EY0F;03/09/2025;23;0,49;0;;R
ES0031102943943001EY0F;03/09/2025;24;0,443;0;;R
ES0031102943943001EY0F;04/09/2025;1;0,301;0;;R
ES0031102943943001EY0F;04/09/2025;2;0,919;0;;R
ES0031102943943001EY0F;04/09/2025;3;0,65;0;;R
ES0031102943943001EY0F;04/09/2025;4;0,266;0;;R
ES0031102943943001EY0F;04/09/2025;5;0,284;0;;R
ES0031102943943001EY0F;04/09/2025;6;0,257;0;;R
ES0031102943943001EY0F;04/09/2025;7;0,279;0;;R
ES0031102943943001EY0F;04/09/2025;8;0,267;0;;R
ES0031102943943001EY0F;04/09/2025;9;0,359;0;;R
ES0031102943943001EY0F;04/09/2025;10;0;0,275;;R
ES0031102943943001EY0F;04/09/2025;11;0;1,062;;R
ES0031102943943001EY0F;04/09/2025;12;0;1,516;;R
ES0031102943943001EY0F;04/09/2025;13;0;1,911;;R
ES0031102943943001EY0F;04/09/2025;14;0;1,419;;R
ES0031102943943001EY0F;04/09/2025;15;0;0,998;;R
ES0031102943943001EY0F;04/09/2025;16;0;1,684;;R
ES0031102943943001EY0F;04/09/2025;17;0;1,306;;R
ES0031102943943001EY0F;04/09/2025;18;0;0,664;;R
ES0031102943943001EY0F;04/09/2025;19;0;0,246;;R
ES0031102943943001EY0F;04/09/2025;20;0,57;0;;R
ES0031102943943001EY0F;04/09/2025;21;1,307;0;;R
ES0031102943943001EY0F;04/09/2025;22;0,682;0;;R
ES0031102943943001EY0F;04/09/2025;23;0,892;0;;R
ES0031102943943001EY0F;04/09/2025;24;0,434;0;;R
ES0031102943943001EY0F;05/09/2025;1;0,358;0;;R
ES0031102943943001EY0F;05/09/2025;2;0,212;0;;R
ES0031102943943001EY0F;05/09/2025;3;0,229;0;;R
ES0031102943943001EY0F;05/09/2025;4;0,235;0;;R
ES0031102943943001EY0F;05/09/2025;5;0,198;0;;R
ES0031102943943001EY0F;05/09/2025;6;0,23;0;;R
ES0031102943943001EY0F;05/09/2025;7;0,216;0;;R
ES0031102943943001EY0F;05/09/2025;8;0,288;0;;R
ES0031102943943001EY0F;05/09/2025;9;0,23;0;;R
ES0031102943943001EY0F;05/09/2025;10;0;0,392;;R
ES0031102943943001EY0F;05/09/2025;11;0;0,676;;R
ES0031102943943001EY0F;05/09/2025;12;0;1,566;;R
ES0031102943943001EY0F;05/09/2025;13;0;1,808;;R
ES0031102943943001EY0F;05/09/2025;14;0;1,952;;R
ES0031102943943001EY0F;05/09/2025;15;0;1,517;;R
ES0031102943943001EY0F;05/09/2025;16;0;1,905;;R
ES0031102943943001EY0F;05/09/2025;17;0;1,577;;R
ES0031102943943001EY0F;05/09/2025;18;0;1,019;;R
ES0031102943943001EY0F;05/09/2025;19;0;0,188;;R
ES0031102943943001EY0F;05/09/2025;20;0,438;0;;R
ES0031102943943001EY0F;05/09/2025;21;0,504;0;;R
ES0031102943943001EY0F;05/09/2025;22;0,364;0;;R
ES0031102943943001EY0F;05/09/2025;23;0,371;0;;R
ES0031102943943001EY0F;05/09/2025;24;0,44;0;;R
ES0031102943943001EY0F;06/09/2025;1;0,351;0;;R
ES0031102943943001EY0F;06/09/2025;2;0,299;0;;R
ES0031102943943001EY0F;06/09/2025;3;0,243;0;;R
ES0031102943943001EY0F;06/09/2025;4;0,242;0;;R
ES0031102943943001EY0F;06/09/2025;5;0,198;0;;R
ES0031102943943001EY0F;06/09/2025;6;0,216;0;;R
ES0031102943943001EY0F;06/09/2025;7;0,211;0;;R
ES0031102943943001EY0F;06/09/2025;8;0,212;0;;R
ES0031102943943001EY0F;06/09/2025;9;0,167;0;;R
ES0031102943943001EY0F;06/09/2025;10;0,101;0;;R
ES0031102943943001EY0F;06/09/2025;11;0,169;0;;R
ES0031102943943001EY0F;06/09/2025;12;0;0,568;;R
ES0031102943943001EY0F;06/09/2025;13;0;1,363;;R
ES0031102943943001EY0F;06/09/2025;14;0;0,398;;R
ES0031102943943001EY0F;06/09/2025;15;0;1,399;;R
ES0031102943943001EY0F;06/09/2025;16;0;1,745;;R
ES0031102943943001EY0F;06/09/2025;17;0;1,494;;R
ES0031102943943001EY0F;06/09/2025;18;0;0,975;;R
ES0031102943943001EY0F;06/09/2025;19;0;0,448;;R
ES0031102943943001EY0F;06/09/2025;20;0,228;0;;R
ES0031102943943001EY0F;06/09/2025;21;0,424;0;;R
ES0031102943943001EY0F;06/09/2025;22;0,403;0;;R
ES0031102943943001EY0F;06/09/2025;23;0,488;0;;R
ES0031102943943001EY0F;06/09/2025;24;0,372;0;;R
ES0031102943943001EY0F;07/09/2025;1;0,343;0;;R
ES0031102943943001EY0F;07/09/2025;2;0,288;0;;R
ES0031102943943001EY0F;07/09/2025;3;0,263;0;;R
ES0031102943943001EY0F;07/09/2025;4;0,248;0;;R
ES0031102943943001EY0F;07/09/2025;5;0,273;0;;R
ES0031102943943001EY0F;07/09/2025;6;0,237;0;;R
ES0031102943943001EY0F;07/09/2025;7;0,254;0;;R
ES0031102943943001EY0F;07/09/2025;8;0,256;0;;R
ES0031102943943001EY0F;07/09/2025;9;0,266;0;;R
ES0031102943943001EY0F;07/09/2025;10;0,278;0;;R
ES0031102943943001EY0F;07/09/2025;11;0,146;0;;R
ES0031102943943001EY0F;07/09/2025;12;0,053;0;;R
ES0031102943943001EY0F;07/09/2025;13;0,165;0;;R
ES0031102943943001EY0F;07/09/2025;14;0,769;0;;R
ES0031102943943001EY0F;07/09/2025;15;1,521;0;;R
ES0031102943943001EY0F;07/09/2025;16;0,804;0;;R
ES0031102943943001EY0F;07/09/2025;17;0,95;0;;R
ES0031102943943001EY0F;07/09/2025;18;0,574;0;;R
ES0031102943943001EY0F;07/09/2025;19;0,814;0;;R
ES0031102943943001EY0F;07/09/2025;20;0,471;0;;R
ES0031102943943001EY0F;07/09/2025;21;0,445;0;;R
ES0031102943943001EY0F;07/09/2025;22;0,548;0;;R
ES0031102943943001EY0F;07/09/2025;23;0,579;0;;R
ES0031102943943001EY0F;07/09/2025;24;0,439;0;;R
ES0031102943943001EY0F;08/09/2025;1;0,262;0;;R
ES0031102943943001EY0F;08/09/2025;2;0,247;0;;R
ES0031102943943001EY0F;08/09/2025;3;0,23;0;;R
ES0031102943943001EY0F;08/09/2025;4;0,196;0;;R
ES0031102943943001EY0F;08/09/2025;5;0,227;0;;R
ES0031102943943001EY0F;08/09/2025;6;0,21;0;;R
ES0031102943943001EY0F;08/09/2025;7;0,209;0;;R
ES0031102943943001EY0F;08/09/2025;8;0,228;0;;R
ES0031102943943001EY0F;08/09/2025;9;0,16;0;;R
ES0031102943943001EY0F;08/09/2025;10;0,046;0;;R
ES0031102943943001EY0F;08/09/2025;11;0;0,848;;R
ES0031102943943001EY0F;08/09/2025;12;0;1,441;;R
ES0031102943943001EY0F;08/09/2025;13;0;1,546;;R
ES0031102943943001EY0F;08/09/2025;14;0;1,882;;R
ES0031102943943001EY0F;08/09/2025;15;0;0,883;;R
ES0031102943943001EY0F;08/09/2025;16;0;0,73;;R
ES0031102943943001EY0F;08/09/2025;17;0;0,534;;R
ES0031102943943001EY0F;08/09/2025;18;0;0,889;;R
ES0031102943943001EY0F;08/09/2025;19;0;0,172;;R
ES0031102943943001EY0F;08/09/2025;20;0,208;0;;R
ES0031102943943001EY0F;08/09/2025;21;0,36;0;;R
ES0031102943943001EY0F;08/09/2025;22;0,36;0;;R
ES0031102943943001EY0F;08/09/2025;23;0,457;0;;R
ES0031102943943001EY0F;08/09/2025;24;0,334;0;;R
ES0031102943943001EY0F;09/09/2025;1;0,317;0;;R
ES0031102943943001EY0F;09/09/2025;2;0,222;0;;R
ES0031102943943001EY0F;09/09/2025;3;0,18;0;;R
ES0031102943943001EY0F;09/09/2025;4;0,208;0;;R
ES0031102943943001EY0F;09/09/2025;5;0,193;0;;R
ES0031102943943001EY0F;09/09/2025;6;0,191;0;;R
ES0031102943943001EY0F;09/09/2025;7;0,189;0;;R
ES0031102943943001EY0F;09/09/2025;8;0,193;0;;R
ES0031102943943001EY0F;09/09/2025;9;0,14;0;;R
ES0031102943943001EY0F;09/09/2025;10;0;0,101;;R
ES0031102943943001EY0F;09/09/2025;11;0,719;0;;R
ES0031102943943001EY0F;09/09/2025;12;0;0,236;;R
ES0031102943943001EY0F;09/09/2025;13;0;0,891;;R
ES0031102943943001EY0F;09/09/2025;14;0;0,699;;R
ES0031102943943001EY0F;09/09/2025;15;0;1,114;;R
ES0031102943943001EY0F;09/09/2025;16;0;0,67;;R
ES0031102943943001EY0F;09/09/2025;17;0;0,631;;R
ES0031102943943001EY0F;09/09/2025;18;0;0,255;;R
ES0031102943943001EY0F;09/09/2025;19;0;0,079;;R
ES0031102943943001EY0F;09/09/2025;20;0,63;0;;R
ES0031102943943001EY0F;09/09/2025;21;1,3;0;;R
ES0031102943943001EY0F;09/09/2025;22;0,957;0;;R
ES0031102943943001EY0F;09/09/2025;23;0,764;0;;R
ES0031102943943001EY0F;09/09/2025;24;0,322;0;;R
ES0031102943943001EY0F;10/09/2025;1;0,309;0;;R
ES0031102943943001EY0F;10/09/2025;2;0,246;0;;R
ES0031102943943001EY0F;10/09/2025;3;0,218;0;;R
ES0031102943943001EY0F;10/09/2025;4;0,231;0;;R
ES0031102943943001EY0F;10/09/2025;5;0,274;0;;R
ES0031102943943001EY0F;10/09/2025;6;0,247;0;;R
ES0031102943943001EY0F;10/09/2025;7;0,235;0;;R
ES0031102943943001EY0F;10/09/2025;8;0,228;0;;R
ES0031102943943001EY0F;10/09/2025;9;0,337;0;;R
ES0031102943943001EY0F;10/09/2025;10;0;0,329;;R
ES0031102943943001EY0F;10/09/2025;11;0;0,831;;R
ES0031102943943001EY0F;10/09/2025;12;0;1,391;;R
ES0031102943943001EY0F;10/09/2025;13;0;1,816;;R
ES0031102943943001EY0F;10/09/2025;14;0;1,984;;R
ES0031102943943001EY0F;10/09/2025;15;0;1,119;;R
ES0031102943943001EY0F;10/09/2025;16;0;1,787;;R
ES0031102943943001EY0F;10/09/2025;17;0;1,408;;R
ES0031102943943001EY0F;10/09/2025;18;0;0,805;;R
ES0031102943943001EY0F;10/09/2025;19;0;0,249;;R
ES0031102943943001EY0F;10/09/2025;20;0,328;0;;R
ES0031102943943001EY0F;10/09/2025;21;0,533;0;;R
ES0031102943943001EY0F;10/09/2025;22;0,534;0;;R
ES0031102943943001EY0F;10/09/2025;23;0,462;0;;R
ES0031102943943001EY0F;10/09/2025;24;0,436;0;;R
ES0031102943943001EY0F;11/09/2025;1;0,425;0;;R
ES0031102943943001EY0F;11/09/2025;2;0,544;0;;R
ES0031102943943001EY0F;11/09/2025;3;0,726;0;;R
ES0031102943943001EY0F;11/09/2025;4;0,663;0;;R
ES0031102943943001EY0F;11/09/2025;5;0,248;0;;R
ES0031102943943001EY0F;11/09/2025;6;0,273;0;;R
ES0031102943943001EY0F;11/09/2025;7;0,263;0;;R
ES0031102943943001EY0F;11/09/2025;8;0,43;0;;R
ES0031102943943001EY0F;11/09/2025;9;0,735;0;;R
ES0031102943943001EY0F;11/09/2025;10;0,385;0;;R
ES0031102943943001EY0F;11/09/2025;11;0;0,576;;R
ES0031102943943001EY0F;11/09/2025;12;0;1,471;;R
ES0031102943943001EY0F;11/09/2025;13;0;1,532;;R
ES0031102943943001EY0F;11/09/2025;14;0;1,83;;R
ES0031102943943001EY0F;11/09/2025;15;0;1,859;;R
ES0031102943943001EY0F;11/09/2025;16;0;1,723;;R
ES0031102943943001EY0F;11/09/2025;17;0;1,514;;R
ES0031102943943001EY0F;11/09/2025;18;0;0,775;;R
ES0031102943943001EY0F;11/09/2025;19;0;0,178;;R
ES0031102943943001EY0F;11/09/2025;20;0,671;0;;R
ES0031102943943001EY0F;11/09/2025;21;0,564;0;;R
ES0031102943943001EY0F;11/09/2025;22;0,301;0;;R
ES0031102943943001EY0F;11/09/2025;23;0,318;0;;R
ES0031102943943001EY0F;11/09/2025;24;0,359;0;;R
ES0031102943943001EY0F;12/09/2025;1;0,388;0;;R
ES0031102943943001EY0F;12/09/2025;2;0,28;0;;R
ES0031102943943001EY0F;12/09/2025;3;0,814;0;;R
ES0031102943943001EY0F;12/09/2025;4;0,526;0;;R
ES0031102943943001EY0F;12/09/2025;5;0,24;0;;R
ES0031102943943001EY0F;12/09/2025;6;0,114;0;;R
ES0031102943943001EY0F;12/09/2025;7;0,371;0;;R
ES0031102943943001EY0F;12/09/2025;8;0,145;0;;R
ES0031102943943001EY0F;12/09/2025;9;0,019;0;;R
ES0031102943943001EY0F;12/09/2025;10;0;0,631;;R
ES0031102943943001EY0F;12/09/2025;11;0;1,248;;R
ES0031102943943001EY0F;12/09/2025;12;0;1,815;;R
ES0031102943943001EY0F;12/09/2025;13;0;2,144;;R
ES0031102943943001EY0F;12/09/2025;14;0;2,306;;R
ES0031102943943001EY0F;12/09/2025;15;0;2,291;;R
ES0031102943943001EY0F;12/09/2025;16;0;2,116;;R
ES0031102943943001EY0F;12/09/2025;17;0;1,799;;R
ES0031102943943001EY0F;12/09/2025;18;0;1,235;;R
ES0031102943943001EY0F;12/09/2025;19;0;0,642;;R
ES0031102943943001EY0F;12/09/2025;20;0;0,111;;R
ES0031102943943001EY0F;12/09/2025;21;0,064;0;;R
ES0031102943943001EY0F;12/09/2025;22;0,097;0;;R
ES0031102943943001EY0F;12/09/2025;23;0,068;0;;R
